Date/Time (UTC),RAAN,Inclination,Arg of Perigee,SMA,Eccentricity
12/22/2023 4:14,40.1312,90.6386,146.1315,11852.535,0.6210868
12/24/2023 3:54,40.1434,90.6409,145.4673,11852.518,0.6210154
12/25/2023 0:19,40.1486,90.6419,145.1827,11852.512,0.6209844
12/25/2023 0:19,40.1486,90.6419,145.1827,11852.512,0.6209844
12/25/2023 13:56,40.1521,90.6425,144.9929,11852.508,0.6209642
12/27/2023 13:36,40.1643,90.6446,144.3286,11852.492,0.6208947
12/27/2023 13:36,40.1643,90.6446,144.3286,11852.492,0.6208947
12/28/2023 3:13,40.1678,90.6451,144.1388,11852.489,0.6208745
12/28/2023 10:01,40.1695,90.6454,144.0439,11852.487,0.6208646
12/29/2023 13:15,40.1766,90.6465,143.6642,11852.483,0.6208262
12/29/2023 13:15,40.1766,90.6464,143.6641,11852.483,0.6208264
12/30/2023 2:52,40.1801,90.647,143.4742,11852.481,0.620808
12/30/2023 2:52,40.1801,90.647,143.4742,11852.481,0.620808
12/31/2023 12:55,40.1889,90.6482,142.9996,11852.479,0.6207612
1/2/2024 5:46,40.1995,90.6496,142.4299,11852.478,0.6207059
1/2/2024 12:34,40.2013,90.6499,142.335,11852.479,0.6206972
1/3/2024 9:00,40.2066,90.6506,142.0501,11852.479,0.620669
1/4/2024 12:13,40.2136,90.6515,141.6703,11852.481,0.6206319
1/4/2024 12:13,40.2136,90.6515,141.6703,11852.481,0.6206319
1/5/2024 15:27,40.2206,90.6524,141.2906,11852.48,0.6205938
1/6/2024 11:53,40.2259,90.6531,141.0058,11852.48,0.6205652
1/7/2024 15:07,40.2328,90.6541,140.6261,11852.477,0.6205269
1/7/2024 15:07,40.2328,90.6541,140.6261,11852.477,0.6205269
1/8/2024 11:32,40.238,90.6548,140.3414,11852.476,0.6204976
1/10/2024 11:11,40.2501,90.6567,139.677,11852.47,0.6204266
1/10/2024 11:11,40.2501,90.6567,139.677,11852.47,0.6204266
1/11/2024 14:25,40.257,90.6578,139.2973,11852.466,0.6203845
1/12/2024 10:51,40.2621,90.6586,139.0124,11852.463,0.6203513
1/12/2024 10:51,40.2622,90.6586,139.0125,11852.463,0.6203532
1/13/2024 14:04,40.269,90.6597,138.6326,11852.46,0.6203104
1/13/2024 14:04,40.269,90.6597,138.6326,11852.46,0.6203104
1/14/2024 10:30,40.2742,90.6606,138.3477,11852.458,0.6202786
1/15/2024 13:44,40.281,90.6617,137.9678,11852.455,0.6202378
1/16/2024 3:21,40.2844,90.6623,137.7777,11852.455,0.6202177
1/16/2024 10:09,40.2862,90.6626,137.6828,11852.454,0.6202071
1/17/2024 13:23,40.2929,90.6638,137.3028,11852.452,0.6201682
1/19/2024 13:02,40.3049,90.6659,136.6379,11852.447,0.6201007
1/19/2024 13:02,40.3049,90.6659,136.6379,11852.447,0.6201007
1/20/2024 2:39,40.3084,90.6664,136.4479,11852.445,0.6200826
1/21/2024 12:41,40.3169,90.6679,135.9732,11852.439,0.6200369
1/23/2024 12:20,40.3291,90.6698,135.3083,11852.428,0.6199738
1/23/2024 12:20,40.3291,90.6698,135.3083,11852.428,0.6199738
1/25/2024 11:59,40.3416,90.6712,134.6433,11852.418,0.6199116
1/26/2024 8:25,40.3469,90.6718,134.3581,11852.414,0.6198861
1/27/2024 11:39,40.354,90.6727,133.978,11852.411,0.6198538
1/27/2024 11:39,40.354,90.6727,133.9779,11852.411,0.6198535
1/28/2024 14:52,40.3611,90.6735,133.5977,11852.409,0.6198212
1/28/2024 14:52,40.3611,90.6735,133.5977,11852.409,0.6198212
1/29/2024 11:18,40.3666,90.6742,133.3126,11852.408,0.619798
1/30/2024 0:54,40.3702,90.6747,133.1224,11852.408,0.6197819
1/31/2024 10:57,40.3792,90.6757,132.6471,11852.409,0.6197421
1/31/2024 10:57,40.3792,90.6757,132.6471,11852.409,0.6197421
2/2/2024 10:36,40.3918,90.6773,131.9819,11852.41,0.6196892
2/4/2024 10:15,40.4043,90.6783,131.316,11852.409,0.61963
2/4/2024 10:15,40.4043,90.6783,131.316,11852.409,0.61963
2/6/2024 9:54,40.4168,90.6803,130.6503,11852.405,0.6195715
2/7/2024 13:07,40.4239,90.6814,130.2698,11852.402,0.6195368
2/7/2024 13:07,40.4239,90.6814,130.2698,11852.402,0.6195368
2/8/2024 9:33,40.4293,90.6821,129.9844,11852.4,0.6195117
2/9/2024 12:46,40.4364,90.6831,129.6038,11852.397,0.6194781
2/10/2024 9:12,40.4417,90.6839,129.3184,11852.395,0.6194539
2/10/2024 9:12,40.4417,90.6839,129.3184,11852.395,0.6194539
2/11/2024 12:25,40.4491,90.6847,128.9376,11852.393,0.6194225
2/12/2024 8:50,40.4546,90.6854,128.6521,11852.392,0.6194003
2/13/2024 12:04,40.4617,90.6865,128.2713,11852.39,0.6193709
2/13/2024 12:04,40.4617,90.6865,128.2713,11852.39,0.6193709
2/15/2024 11:43,40.4741,90.6885,127.6053,11852.388,0.6193233
2/17/2024 11:22,40.4866,90.6904,126.9389,11852.384,0.6192772
2/17/2024 11:22,40.4866,90.6904,126.9389,11852.384,0.6192772
2/19/2024 11:01,40.4995,90.6921,126.2731,11852.377,0.6192331
2/21/2024 10:40,40.5124,90.6938,125.6074,11852.368,0.6191925
2/23/2024 10:18,40.5258,90.695,124.9417,11852.36,0.6191579
2/23/2024 10:18,40.5258,90.695,124.9417,11852.36,0.6191579
2/23/2024 17:07,40.5273,90.6956,124.8469,11852.358,0.6191512
2/24/2024 13:32,40.533,90.696,124.5614,11852.354,0.619138
2/25/2024 9:57,40.5388,90.6966,124.2758,11852.351,0.6191243
2/25/2024 16:46,40.5407,90.6969,124.1806,11852.35,0.619119
2/26/2024 19:59,40.5482,90.6978,123.8005,11852.347,0.6190994
2/27/2024 9:36,40.5521,90.6982,123.6102,11852.346,0.6190907
2/27/2024 16:24,40.554,90.6984,123.5151,11852.346,0.6190862
2/27/2024 16:24,40.554,90.6984,123.5151,11852.346,0.6190862
2/29/2024 9:15,40.5654,90.6997,122.9444,11852.344,0.6190594
2/29/2024 16:03,40.5673,90.6999,122.8492,11852.343,0.6190549
2/29/2024 22:52,40.5692,90.7002,122.7543,11852.343,0.61905
3/2/2024 8:53,40.5787,90.7016,122.2787,11852.341,0.6190282
3/2/2024 22:30,40.5825,90.7018,122.0884,11852.34,0.619019
3/2/2024 22:30,40.5825,90.7018,122.0884,11852.34,0.619019
3/4/2024 8:32,40.5919,90.703,121.6128,11852.337,0.6189966
3/4/2024 22:09,40.5957,90.7036,121.4225,11852.336,0.6189875
3/6/2024 8:11,40.6052,90.7046,120.9467,11852.332,0.6189651
3/6/2024 21:48,40.6089,90.7051,120.7564,11852.33,0.618956
3/8/2024 7:50,40.6184,90.7063,120.2805,11852.326,0.6189355
3/8/2024 7:50,40.6184,90.7063,120.2805,11852.326,0.6189355
3/8/2024 14:38,40.6202,90.7067,120.1852,11852.326,0.6189312
3/9/2024 11:03,40.6258,90.7072,119.8997,11852.323,0.6189194
3/10/2024 14:17,40.6334,90.7081,119.5189,11852.322,0.6189056
3/11/2024 10:42,40.6391,90.7088,119.2334,11852.321,0.6188963
3/12/2024 7:07,40.6447,90.7095,118.948,11852.321,0.618888
3/13/2024 10:21,40.652,90.7106,118.5676,11852.32,0.6188752
3/13/2024 10:21,40.652,90.7106,118.5676,11852.32,0.6188752
3/14/2024 20:22,40.6616,90.7118,118.0921,11852.318,0.6188634
3/15/2024 9:59,40.6653,90.7124,117.902,11852.317,0.6188579
3/16/2024 20:01,40.675,90.7135,117.4267,11852.313,0.6188472
3/17/2024 9:38,40.6788,90.714,117.2366,11852.312,0.6188425
3/18/2024 19:40,40.689,90.7148,116.762,11852.307,0.6188344
3/18/2024 19:40,40.689,90.7148,116.762,11852.307,0.6188344
3/19/2024 9:16,40.6929,90.7152,116.5719,11852.304,0.6188307
3/20/2024 19:18,40.7026,90.7162,116.0968,11852.295,0.6188223
3/21/2024 8:55,40.7065,90.7166,115.9068,11852.293,0.61882
3/22/2024 18:57,40.716,90.7177,115.4317,11852.283,0.6188128
3/23/2024 8:34,40.7199,90.7181,115.2417,11852.279,0.6188109
3/23/2024 22:10,40.7238,90.7186,115.0517,11852.275,0.6188084
3/24/2024 18:36,40.7297,90.7191,114.767,11852.265,0.618805
