"Date/Time (UTC)","RAAN","Inclination","Arg of Perigee","SMA","Eccentricity"
"2022-02-21 02:11:44",288.0086,5.9965,306.1397,640.401,0.0009103
"2022-02-22 02:30:46",280.7821,5.9962,319.7049,640.397,0.000899
"2022-02-22 02:30:46",280.7821,5.9962,319.7049,640.397,0.000899
"2022-02-23 15:47:59",269.7059,5.9961,341.3579,640.394,0.0008798
"2022-02-23 15:47:59",269.7059,5.9961,341.3579,640.394,0.0008798
"2022-02-24 09:37:57",264.4081,5.9961,351.7908,640.391,0.000869
"2022-02-24 09:37:57",264.4081,5.9961,351.7908,640.391,0.000869
"2022-02-25 08:19:43",257.6639,5.996,5.1915,640.389,0.0008557
"2022-02-26 10:16:02",249.9563,5.9959,20.7064,640.386,0.0008403
"2022-02-26 10:16:02",249.9563,5.9959,20.7064,640.386,0.0008403
"2022-02-26 21:36:55",246.5847,5.9958,27.4582,640.385,0.0008311
"2022-02-26 21:36:55",246.5847,5.9958,27.4582,640.385,0.0008311
"2022-02-28 06:02:19",236.9501,5.9957,47.4659,640.38,0.0008171
"2022-02-28 06:02:19",236.9501,5.9957,47.4659,640.38,0.0008171
"2022-03-02 22:53:04",217.6806,5.9955,88.1303,640.374,0.0008012
"2022-03-02 22:53:04",217.6806,5.9955,88.1303,640.374,0.0008012
"2022-03-04 10:32:59",207.0816,5.9956,111.1876,640.368,0.0007958
"2022-03-04 10:32:59",207.0816,5.9956,111.1876,640.368,0.0007958
"2022-03-05 01:08:24",202.7469,5.9955,120.3101,640.366,0.0008014
"2022-03-05 01:08:24",202.7469,5.9955,120.3101,640.366,0.0008014
"2022-03-06 22:31:55",189.2588,5.9956,148.4301,640.357,0.0008213
"2022-03-07 06:38:16",186.8502,5.9957,153.327,640.356,0.0008265
"2022-03-07 06:38:16",186.8502,5.9957,153.327,640.356,0.0008265
"2022-03-11 09:31:36",157.4674,5.9961,212.1924,640.339,0.0008813
"2022-03-11 09:31:36",157.4674,5.9961,212.1924,640.339,0.0008813
"2022-03-11 17:37:57",155.0601,5.9963,216.6969,640.337,0.0008809
"2022-03-11 17:37:57",155.0601,5.9963,216.6969,640.337,0.0008809
"2022-03-11 20:52:29",154.1024,5.9965,217.6112,640.335,0.0008916
"2022-03-12 06:36:05",151.2121,5.9966,223.0841,640.332,0.0008966
"2022-03-12 06:36:05",151.2121,5.9966,223.0841,640.332,0.0008966
"2022-03-13 06:55:06",143.9862,5.9966,236.7643,640.328,0.0009062
"2022-03-13 06:55:06",143.9862,5.9966,236.7643,640.328,0.0009062
"2022-03-14 00:45:03",138.6885,5.9967,246.8663,640.324,0.000913
"2022-03-14 00:45:03",138.6885,5.9967,246.8663,640.324,0.000913
"2022-03-16 06:14:53",122.7915,5.9968,276.4981,640.315,0.0009192
"2022-03-16 06:14:53",122.7915,5.9968,276.4981,640.315,0.0009192
"2022-03-18 02:01:07",109.7912,5.9965,301.2769,640.308,0.0009137
"2022-03-18 02:01:07",109.7912,5.9965,301.2769,640.308,0.0009137
"2022-03-19 10:26:28",100.1578,5.9967,319.5838,640.303,0.0009053
"2022-03-19 10:26:28",100.1578,5.9967,319.5838,640.303,0.0009053
"2022-03-20 01:01:53",95.8227,5.9968,327.9537,640.301,0.0008985
"2022-03-20 07:30:57",93.8963,5.9968,331.5822,640.3,0.0008955
"2022-03-20 07:30:57",93.8963,5.9968,331.5822,640.3,0.0008955
"2022-03-21 09:27:14",86.1939,5.9974,346.5189,640.296,0.0008846
"2022-03-21 09:27:14",86.1939,5.9974,346.5189,640.296,0.0008846
"2022-03-22 03:17:11",80.8957,5.9975,357.0241,640.294,0.0008745
"2022-03-22 03:17:11",80.8957,5.9975,357.0241,640.294,0.0008745
"2022-03-25 00:59:41",60.1854,5.9978,39.1811,640.282,0.0008401
"2022-03-25 10:43:18",57.2948,5.9978,45.3032,640.281,0.0008341
"2022-03-25 10:43:18",57.2948,5.9978,45.3032,640.281,0.0008341
"2022-03-26 01:18:42",52.9595,5.9976,53.7702,640.278,0.0008193
"2022-03-26 01:18:42",52.9595,5.9976,53.7702,640.278,0.0008193
"2022-03-27 19:27:38",40.4375,5.9977,80.0483,640.27,0.0008103
"2022-03-28 01:56:43",38.5132,5.9977,84.2206,640.268,0.0008158
"2022-03-28 01:56:43",38.5132,5.9977,84.2206,640.268,0.0008158
"2022-03-29 02:15:43",31.289,5.9978,99.4564,640.263,0.0008164
"2022-03-29 02:15:43",31.289,5.9978,99.4564,640.263,0.0008164
"2022-03-30 00:57:26",24.5472,5.9978,113.6842,640.257,0.0008206
"2022-03-30 00:57:26",24.5472,5.9978,113.6842,640.257,0.0008206
"2022-03-31 02:53:42",16.8416,5.9979,129.8847,640.247,0.0008288
"2022-03-31 02:53:42",16.8416,5.9979,129.8847,640.247,0.0008288
"2022-03-31 19:06:22",12.029,5.998,140.2301,640.242,0.0008374
"2022-03-31 19:06:22",12.029,5.998,140.2301,640.242,0.0008374
"2022-04-01 01:35:26",10.1028,5.998,144.2609,640.241,0.00084
"2022-04-01 06:27:13",8.6579,5.9979,147.0224,640.24,0.0008393
"2022-04-01 06:27:13",8.6579,5.9979,147.0224,640.24,0.0008393
"2022-04-02 01:54:26",2.8784,5.9999,158.6403,640.312,0.0008637
"2022-04-02 01:54:26",2.8784,5.9999,158.6403,640.312,0.0008637
"2022-04-03 02:13:26",355.6466,5.9995,173.9671,640.307,0.0008768
"2022-04-03 05:27:58",354.6828,5.9996,175.8541,640.305,0.0008812
"2022-04-03 05:27:58",354.6828,5.9996,175.8541,640.305,0.0008812
"2022-04-04 04:09:43",347.9529,5.9979,189.3213,640.301,0.0008786
"2022-04-04 04:09:43",347.9529,5.9979,189.3213,640.301,0.0008786
"2022-04-05 06:05:59",340.2515,5.998,203.4379,640.295,0.0009026
"2022-04-05 06:05:59",340.2515,5.998,203.4379,640.295,0.0009026
"2022-04-07 16:27:35",322.9121,5.998,236.1998,640.279,0.0009345
"2022-04-07 16:27:35",322.9121,5.998,236.1998,640.279,0.0009345
"2022-04-09 02:30:11",312.797,5.9979,255.78,640.27,0.0009392
"2022-04-09 02:30:11",312.797,5.9979,255.78,640.27,0.0009392
"2022-04-10 01:11:55",306.0539,5.9978,268.2908,640.265,0.0009414
"2022-04-10 01:11:55",306.0539,5.9978,268.2908,640.265,0.0009414
"2022-04-11 01:30:55",298.8284,5.9977,281.6699,640.259,0.0009402
"2022-04-11 01:30:55",298.8284,5.9977,281.6699,640.259,0.0009402
"2022-04-12 00:12:39",292.0851,5.9976,294.0161,640.254,0.0009348
"2022-04-12 05:04:27",290.6407,5.9975,296.6352,640.251,0.0009325
"2022-04-12 05:04:27",290.6407,5.9975,296.6352,640.251,0.0009325
"2022-04-13 02:08:55",284.3792,5.9974,308.5826,640.247,0.0009267
"2022-04-13 02:08:55",284.3792,5.9974,308.5826,640.247,0.0009267
"2022-04-13 23:13:23",278.1178,5.9973,320.4926,640.244,0.0009179
"2022-04-13 23:13:23",278.1178,5.9973,320.4926,640.244,0.0009179
"2022-04-15 01:09:39",270.4125,5.9971,335.5072,640.238,0.0009049
"2022-04-15 01:09:39",270.4125,5.9971,335.5072,640.238,0.0009049
"2022-04-15 23:51:22",263.6677,5.9969,348.3577,640.234,0.0008902
"2022-04-15 23:51:22",263.6677,5.9969,348.3577,640.234,0.0008902
"2022-04-17 11:31:14",253.0724,5.9965,9.2723,640.227,0.0008664
"2022-04-17 11:31:14",253.0724,5.9965,9.2723,640.227,0.0008664
"2022-04-17 22:52:06",249.7008,5.9968,15.8058,640.224,0.0008554
"2022-04-17 22:52:06",249.7008,5.9968,15.8058,640.224,0.0008554
"2022-04-18 23:11:05",242.4747,5.9966,30.6644,640.219,0.0008456
"2022-04-19 07:17:25",240.0722,5.9963,35.6502,640.217,0.0008397
"2022-04-19 07:17:25",240.0722,5.9963,35.6502,640.217,0.0008397
"2022-04-19 23:30:05",235.2543,5.996,45.7846,640.213,0.0008346
"2022-04-19 23:30:05",235.2543,5.996,45.7846,640.213,0.0008346
"2022-04-20 14:05:28",230.9175,5.9962,54.8103,640.211,0.0008271
"2022-04-20 14:05:28",230.9175,5.9962,54.8103,640.211,0.0008271
"2022-04-20 23:49:04",228.0269,5.9962,60.7675,640.209,0.0008241
"2022-04-20 23:49:04",228.0269,5.9962,60.7675,640.209,0.0008241
"2022-04-21 22:30:47",221.2828,5.9961,74.9267,640.203,0.0008177
"2022-04-22 14:43:27",216.4747,5.9959,85.0194,640.199,0.0008225
"2022-04-22 14:43:27",216.4747,5.9959,85.0194,640.199,0.0008225
"2022-04-23 03:41:34",212.6199,5.9959,93.0191,640.196,0.0008195
"2022-04-23 03:41:34",212.6199,5.9959,93.0191,640.196,0.0008195
"2022-04-24 02:23:17",205.8736,5.9958,107.3691,640.191,0.000822
"2022-04-24 07:15:04",204.4289,5.9958,110.4685,640.19,0.0008229
"2022-04-24 07:15:04",204.4289,5.9958,110.4685,640.19,0.0008229
"2022-04-25 02:42:15",198.652,5.9957,122.4263,640.187,0.0008262
"2022-04-25 02:42:15",198.652,5.9957,122.4263,640.187,0.0008262
"2022-04-26 06:15:45",190.4616,5.9956,139.6312,640.18,0.0008348
"2022-04-26 06:15:45",190.4616,5.9956,139.6312,640.18,0.0008348
"2022-04-26 20:51:08",186.1236,5.9955,148.5857,640.173,0.0008425
"2022-04-27 01:42:55",184.6784,5.9955,151.6801,640.172,0.0008448
"2022-04-27 01:42:55",184.6784,5.9955,151.6801,640.172,0.0008448
"2022-04-28 05:16:25",176.4881,5.9955,168.1004,640.162,0.0008617
"2022-04-28 11:45:28",174.5625,5.9954,171.8216,640.161,0.0008646
"2022-04-29 05:35:22",169.2609,5.9954,182.3768,640.155,0.0008779
"2022-04-29 05:35:22",169.2609,5.9954,182.3768,640.155,0.0008779
"2022-04-29 13:41:41",166.8524,5.9954,187.2847,640.154,0.0008793
"2022-04-29 13:41:41",166.8524,5.9954,187.2847,640.154,0.0008793
"2022-04-30 04:17:04",162.5169,5.9955,195.7644,640.151,0.0008883
"2022-04-30 04:17:04",162.5169,5.9955,195.7644,640.151,0.0008883
"2022-04-30 17:15:11",158.6619,5.9955,203.4188,640.147,0.0008944
"2022-04-30 17:15:11",158.6619,5.9955,203.4188,640.147,0.0008944
"2022-05-01 04:36:01",155.2908,5.9955,209.9275,640.143,0.0008965
"2022-05-01 04:36:01",155.2908,5.9955,209.9275,640.143,0.0008965
"2022-05-03 01:59:24",141.8011,5.9956,235.6016,640.134,0.000915
"2022-05-03 01:59:24",141.8011,5.9956,235.6016,640.134,0.000915
"2022-05-04 00:41:06",135.0563,5.9957,248.2996,640.129,0.0009213
"2022-05-04 00:41:06",135.0563,5.9957,248.2996,640.129,0.0009213
"2022-05-05 18:49:57",122.5305,5.9962,272.0082,640.114,0.0009219
"2022-05-06 04:33:32",119.6422,5.9972,277.0796,640.113,0.0009204
"2022-05-06 04:33:32",119.6422,5.9972,277.0796,640.113,0.0009204
"2022-05-07 03:15:13",112.897,5.9972,289.7724,640.112,0.0009191
"2022-05-07 03:15:13",112.897,5.9972,289.7724,640.112,0.0009191
"2022-05-08 10:03:14",103.7431,5.9971,307.1266,640.107,0.0009143
"2022-05-08 10:03:14",103.7431,5.9971,307.1266,640.107,0.0009143
"2022-05-09 03:53:08",98.4519,5.9969,317.4341,640.106,0.000904
"2022-05-09 07:07:40",97.4857,5.9965,318.4617,640.105,0.0009073
"2022-05-09 07:07:40",97.4857,5.9965,318.4617,640.105,0.0009073
"2022-05-10 18:47:28",86.8875,5.9968,338.8564,640.1,0.0008894
"2022-05-10 18:47:28",86.8875,5.9968,338.8564,640.1,0.0008894
"2022-05-11 04:31:02",83.9981,5.9969,344.5675,640.099,0.000882
"2022-05-11 06:08:18",83.5162,5.9969,345.4661,640.098,0.0008812
"2022-05-11 06:08:18",83.5162,5.9969,345.4661,640.098,0.0008812
"2022-05-11 19:06:25",79.6665,5.9969,353.2164,640.096,0.0008698
"2022-05-11 19:06:25",79.6665,5.9969,353.2164,640.096,0.0008698
"2022-05-13 03:31:41",70.034,5.9971,12.6084,640.088,0.0008509
"2022-05-13 10:00:44",68.1063,5.9972,16.3117,640.086,0.0008484
"2022-05-13 10:00:44",68.1063,5.9972,16.3117,640.086,0.0008484
"2022-05-14 10:19:41",60.8814,5.9974,31.1506,640.08,0.0008359
"2022-05-14 10:19:41",60.8814,5.9974,31.1506,640.08,0.0008359
"2022-05-15 02:32:19",56.0659,5.9973,41.1446,640.076,0.0008288
"2022-05-15 02:32:19",56.0659,5.9973,41.1446,640.076,0.0008288
"2022-05-16 01:14:00",49.3226,5.9971,55.3457,640.069,0.0008229
"2022-05-16 01:14:00",49.3226,5.9971,55.3457,640.069,0.0008229
"2022-05-17 01:32:57",42.1007,5.9967,70.8567,640.062,0.0008218
"2022-05-17 12:53:47",38.7297,5.997,77.8125,640.059,0.0008169
"2022-05-17 12:53:47",38.7297,5.997,77.8125,640.059,0.0008169
"2022-05-19 11:54:23",24.7623,5.9972,107.5038,640.04,0.0008178
"2022-05-19 11:54:23",24.7623,5.9972,107.5038,640.04,0.0008178
"2022-05-21 09:17:43",11.2783,5.9974,135.7305,640.026,0.0008313
"2022-05-21 09:17:43",11.2783,5.9974,135.7305,640.026,0.0008313
"2022-05-22 09:36:38",4.0556,5.9977,150.7149,640.02,0.0008434
"2022-05-22 09:36:38",4.0556,5.9977,150.7149,640.02,0.0008434
"2022-05-23 01:49:15",359.2408,5.9979,160.6894,640.014,0.0008501
"2022-05-23 01:49:15",359.2408,5.9979,160.6894,640.014,0.0008501
"2022-05-24 11:51:43",349.1292,5.9985,180.977,640.004,0.0008748
"2022-05-28 09:52:50",321.1951,5.998,234.8018,639.982,0.0009262
"2022-05-28 09:52:50",321.1951,5.998,234.8018,639.982,0.0009262
"2022-05-29 10:11:44",313.9705,5.9978,248.2964,639.978,0.0009335
"2022-05-29 10:11:44",313.9705,5.9978,248.2964,639.978,0.0009335
"2022-05-30 00:47:05",309.6357,5.9978,256.5855,639.975,0.0009319
"2022-05-31 05:57:46",300.9656,5.9977,272.6465,639.971,0.0009345
"2022-06-01 01:24:54",295.1862,5.9974,283.403,639.968,0.0009294
"2022-06-01 01:24:54",295.1862,5.9974,283.403,639.968,0.0009294
"2022-06-02 08:12:51",286.0335,5.9973,300.5855,639.965,0.0009217
"2022-06-02 08:12:51",286.0335,5.9973,300.5855,639.965,0.0009217
"2022-06-03 02:02:43",280.7378,5.9972,310.1205,639.963,0.0009163
"2022-06-03 02:02:43",280.7378,5.9972,310.1205,639.963,0.0009163
"2022-06-04 07:13:25",272.0752,5.997,326.8669,639.96,0.0009032
"2022-06-04 07:13:25",272.0752,5.997,326.8669,639.96,0.0009032
"2022-06-05 05:55:04",265.3338,5.9969,339.9564,639.958,0.0008929
"2022-06-05 05:55:04",265.3338,5.9969,339.9564,639.958,0.0008929
"2022-06-06 01:22:12",259.5546,5.9968,351.3341,639.955,0.0008844
"2022-06-06 01:22:12",259.5546,5.9968,351.3341,639.955,0.0008844
"2022-06-07 06:32:53",250.8839,5.9966,8.5489,639.953,0.0008666
"2022-06-07 06:32:53",250.8839,5.9966,8.5489,639.953,0.0008666
"2022-06-08 06:51:48",243.6575,5.9964,23.1638,639.951,0.0008539
"2022-06-08 06:51:48",243.6575,5.9964,23.1638,639.951,0.0008539
"2022-06-09 05:33:26",236.9121,5.9962,36.9911,639.948,0.0008414
"2022-06-09 05:33:26",236.9121,5.9962,36.9911,639.948,0.0008414
"2022-06-10 07:29:36",229.2032,5.9961,52.862,639.945,0.0008325
"2022-06-10 07:29:36",229.2032,5.9961,52.862,639.945,0.0008325
"2022-06-11 04:33:59",222.9395,5.9959,66.0171,639.943,0.0008239
"2022-06-11 14:17:33",220.0497,5.9958,71.7606,639.942,0.0008224
"2022-06-11 14:17:33",220.0497,5.9958,71.7606,639.942,0.0008224
"2022-06-12 01:38:22",216.6778,5.9957,79.1058,639.941,0.0008177
"2022-06-12 11:21:56",213.7888,5.9957,85.0827,639.94,0.000819
"2022-06-12 11:21:56",213.7888,5.9957,85.0827,639.94,0.000819
"2022-06-12 21:05:29",210.8971,5.9957,91.0171,639.938,0.0008202
"2022-06-13 00:20:00",209.9334,5.9957,93.1131,639.938,0.0008204
"2022-06-13 05:11:47",208.4883,5.9957,96.2742,639.937,0.0008219
"2022-06-13 05:11:47",208.4883,5.9957,96.2742,639.937,0.0008219
"2022-06-14 10:22:27",199.8169,5.9956,114.5637,639.93,0.0008252
"2022-06-14 10:22:27",199.8169,5.9956,114.5637,639.93,0.0008252
"2022-06-15 02:35:03",194.9989,5.9956,124.565,639.929,0.0008288
"2022-06-15 02:35:03",194.9989,5.9956,124.565,639.929,0.0008288
"2022-06-19 03:50:36",166.0881,5.9955,183.3989,639.914,0.0008722
"2022-06-19 03:50:36",166.0881,5.9955,183.3989,639.914,0.0008722
"2022-06-20 02:32:13",159.3428,5.9956,196.6524,639.911,0.0008841
"2022-06-20 05:46:44",158.38,5.9956,198.5694,639.91,0.0008857
"2022-06-20 05:46:44",158.38,5.9956,198.5694,639.91,0.0008857
"2022-06-21 02:51:06",152.1154,5.9957,210.645,639.907,0.0008956
"2022-06-21 02:51:06",152.1154,5.9957,210.645,639.907,0.0008956
"2022-06-21 17:26:26",147.779,5.9958,218.9995,639.904,0.0009013
"2022-06-21 17:26:26",147.779,5.9958,218.9995,639.904,0.0009013
"2022-06-21 23:55:28",145.8549,5.9959,222.8566,639.904,0.0009038
"2022-06-21 23:55:28",145.8549,5.9959,222.8566,639.904,0.0009038
"2022-06-23 13:12:25",134.7729,5.9961,243.8668,639.899,0.000918
"2022-06-23 22:55:58",131.8826,5.9962,249.0622,639.898,0.0009184
"2022-06-24 07:02:16",129.4742,5.9963,253.6397,639.897,0.0009198
"2022-06-24 07:02:16",129.4742,5.9963,253.6397,639.897,0.0009198
"2022-06-25 12:12:56",120.8017,5.9965,269.8734,639.894,0.0009204
"2022-06-25 12:12:56",120.8017,5.9965,269.8734,639.894,0.0009204
"2022-06-25 23:33:44",117.4292,5.9965,276.0625,639.892,0.0009226
"2022-06-27 04:44:24",108.7588,5.9968,292.2189,639.888,0.0009186
"2022-06-27 22:34:15",103.4595,5.9969,302.184,639.887,0.0009111
"2022-06-28 08:17:48",100.5692,5.9969,307.7154,639.887,0.0009093
"2022-06-28 08:17:48",100.5692,5.9969,307.7154,639.887,0.0009093
"2022-06-29 23:12:01",89.0099,5.9973,329.4371,639.882,0.0008977
"2022-07-01 23:49:48",74.5605,5.9976,357.6208,639.879,0.0008707
"2022-07-03 09:52:14",64.4446,5.9976,18.3428,639.875,0.0008462
"2022-07-03 09:52:14",64.4446,5.9976,18.3428,639.875,0.0008462
"2022-07-04 21:31:56",53.8519,5.998,39.8537,639.871,0.0008245
"2022-07-04 21:31:56",53.8519,5.998,39.8537,639.871,0.0008245
"2022-07-06 12:26:08",42.2931,5.9983,64.0447,639.867,0.0008128
"2022-07-07 11:07:45",35.5509,5.9984,78.521,639.864,0.0008073
"2022-07-08 01:43:05",31.2187,5.9983,88.1269,639.863,0.0008027
"2022-07-08 01:43:05",31.2187,5.9983,88.1269,639.863,0.0008027
"2022-07-09 11:45:30",21.105,5.9984,109.6384,639.859,0.0008076
"2022-07-09 11:45:30",21.105,5.9984,109.6384,639.859,0.0008076
"2022-07-10 20:10:40",11.4736,5.9983,130.1094,639.854,0.0008157
"2022-07-10 20:10:40",11.4736,5.9983,130.1094,639.854,0.0008157
"2022-07-13 11:23:43",352.6902,5.9981,168.4747,639.841,0.0008507
"2022-07-13 11:23:43",352.6902,5.9981,168.4747,639.841,0.0008507
"2022-07-14 10:05:19",345.9479,5.9982,182.1599,639.838,0.0008619
"2022-07-14 10:05:19",345.9479,5.9982,182.1599,639.838,0.0008619
"2022-07-15 15:15:57",337.2781,5.9982,199.2797,639.832,0.0008747
"2022-07-15 15:15:57",337.2781,5.9982,199.2797,639.832,0.0008747
"2022-07-17 06:10:07",325.7231,5.9976,220.9906,639.826,0.0009062
"2022-07-17 06:10:07",325.7231,5.9976,220.9906,639.826,0.0009062
"2022-07-18 04:51:43",318.9808,5.9975,233.8374,639.821,0.0009151
"2022-07-18 04:51:43",318.9808,5.9975,233.8374,639.821,0.0009151
"2022-07-20 15:12:59",301.6412,5.997,266.2745,639.809,0.0009283
"2022-07-20 15:12:59",301.6412,5.997,266.2745,639.809,0.0009283
"2022-07-23 06:26:01",282.8635,5.9967,301.3861,639.799,0.0009165
"2022-07-23 06:26:01",282.8635,5.9967,301.3861,639.799,0.0009165
"2022-07-24 06:44:52",275.6351,5.9967,314.8674,639.796,0.0009317
"2022-07-24 06:44:52",275.6351,5.9967,314.8674,639.796,0.0009317
"2022-07-25 20:01:47",264.5576,5.9964,336.2151,639.792,0.0008953
"2022-07-25 20:01:47",264.5576,5.9964,336.2151,639.792,0.0008953
"2022-07-25 21:39:02",264.0767,5.9965,337.0434,639.791,0.0008971
"2022-07-26 12:14:21",259.7412,5.9963,345.3635,639.79,0.0008888
"2022-07-27 04:26:56",254.923,5.9963,354.9395,639.788,0.0008785
"2022-07-27 04:26:56",254.923,5.9963,354.9395,639.788,0.0008785
"2022-07-28 06:23:02",247.2128,5.9959,10.2484,639.786,0.0008598
"2022-07-28 06:23:02",247.2128,5.9959,10.2484,639.786,0.0008598
"2022-07-29 01:50:07",241.4316,5.996,22.0223,639.785,0.0008522
"2022-07-29 05:04:38",240.4677,5.9958,23.8932,639.785,0.0008476
"2022-07-29 05:04:38",240.4677,5.9958,23.8932,639.785,0.0008476
"2022-07-30 02:08:59",234.2042,5.9957,36.8166,639.783,0.0008377
"2022-07-31 04:05:05",226.4949,5.9958,52.678,639.782,0.0008311
"2022-07-31 04:05:05",226.4949,5.9958,52.678,639.782,0.0008311
"2022-08-01 04:23:56",219.2673,5.9957,67.7773,639.78,0.0008258
"2022-08-01 04:23:56",219.2673,5.9957,67.7773,639.78,0.0008258
"2022-08-01 15:44:44",215.896,5.9957,75.398,639.78,0.0008178
"2022-08-01 15:44:44",215.896,5.9957,75.398,639.78,0.0008178
"2022-08-03 16:22:26",201.4398,5.9957,106.0439,639.776,0.0008182
"2022-08-03 16:22:26",201.4398,5.9957,106.0439,639.776,0.0008182
"2022-08-04 03:43:13",198.0668,5.9956,113.3057,639.776,0.0008204
"2022-08-04 08:35:00",196.621,5.9956,116.2787,639.775,0.0008205
"2022-08-04 10:12:15",196.1389,5.9956,117.2519,639.775,0.0008209
"2022-08-04 23:10:18",192.2861,5.9957,125.1865,639.774,0.0008277
"2022-08-04 23:10:18",192.2861,5.9957,125.1865,639.774,0.0008277
"2022-08-06 10:49:56",181.6867,5.9957,146.5508,639.771,0.0008408
"2022-08-06 10:49:56",181.6867,5.9957,146.5508,639.771,0.0008408
"2022-08-06 23:47:59",177.8327,5.9958,154.5034,639.769,0.0008487
"2022-08-06 23:47:59",177.8327,5.9958,154.5034,639.769,0.0008487
"2022-08-08 00:06:49",170.6054,5.9959,169.1367,639.766,0.0008623
"2022-08-08 00:06:49",170.6054,5.9959,169.1367,639.766,0.0008623
"2022-08-09 03:40:10",162.4161,5.996,185.4137,639.762,0.0008773
"2022-08-09 03:40:10",162.4161,5.996,185.4137,639.762,0.0008773
"2022-08-10 13:42:32",152.3015,5.9961,205.1564,639.759,0.0008988
"2022-08-10 23:26:04",149.4114,5.9961,210.8772,639.757,0.0009073
"2022-08-11 12:24:07",145.5572,5.9962,218.2852,639.756,0.0009128
"2022-08-11 12:24:07",145.5572,5.9962,218.2852,639.756,0.0009128
"2022-08-12 15:57:28",137.3663,5.9964,233.7416,639.752,0.0009238
"2022-08-12 15:57:28",137.3663,5.9964,233.7416,639.752,0.0009238
"2022-08-13 13:01:47",131.1025,5.9965,245.5849,639.748,0.0009302
"2022-08-15 20:08:29",114.7212,5.9969,276.0591,639.741,0.0009361
"2022-08-16 05:52:01",111.8312,5.9969,281.4537,639.74,0.0009352
"2022-08-16 05:52:01",111.8312,5.9969,281.4537,639.74,0.0009352
"2022-08-16 15:35:33",108.9403,5.997,286.5258,639.738,0.0009293
"2022-08-16 15:35:33",108.9403,5.997,286.5258,639.738,0.0009293
"2022-08-18 12:58:43",95.4522,5.9974,311.8991,639.731,0.0009165
"2022-08-18 12:58:43",95.4522,5.9974,311.8991,639.731,0.0009165
"2022-08-19 03:34:01",91.1168,5.9974,320.0424,639.729,0.0009092
"2022-08-19 06:48:32",90.153,5.9975,321.9148,639.728,0.0009075
"2022-08-19 06:48:32",90.153,5.9975,321.9148,639.728,0.0009075
"2022-08-20 03:52:51",83.8911,5.9975,333.8859,639.726,0.0008953
"2022-08-20 08:44:37",82.4469,5.9976,336.7451,639.725,0.0008894
"2022-08-20 08:44:37",82.4469,5.9976,336.7451,639.725,0.0008894
"2022-08-21 09:03:28",75.2309,5.9974,351.0495,639.723,0.0008737
"2022-08-21 09:03:28",75.2309,5.9974,351.0495,639.723,0.0008737
"2022-08-21 20:24:15",71.8598,5.9974,357.6261,639.722,0.0008679
"2022-08-21 22:01:30",71.378,5.9974,358.5608,639.721,0.0008674
"2022-08-22 02:53:16",69.9322,5.9975,1.4333,639.721,0.0008647
"2022-08-22 04:30:32",69.4498,5.9975,2.4233,639.721,0.0008633
"2022-08-22 04:30:32",69.4498,5.9975,2.4233,639.721,0.0008633
"2022-08-23 03:12:07",62.706,5.9975,15.9321,639.72,0.0008501
"2022-08-23 17:47:25",58.3725,5.9976,24.779,639.719,0.0008419
"2022-08-23 17:47:25",58.3725,5.9976,24.779,639.719,0.0008419
"2022-08-24 00:16:26",56.4449,5.9978,28.7498,639.718,0.0008372
"2022-08-24 09:59:58",53.5551,5.9979,34.7733,639.717,0.0008322
"2022-08-24 09:59:58",53.5551,5.9979,34.7733,639.717,0.0008322
"2022-08-24 18:06:15",51.148,5.9979,39.7163,639.716,0.0008279
"2022-08-24 18:06:15",51.148,5.9979,39.7163,639.716,0.0008279
"2022-08-25 00:35:16",49.2199,5.9979,43.6948,639.716,0.0008251
"2022-08-25 11:56:03",45.8488,5.998,50.8595,639.715,0.0008202
"2022-08-25 13:33:19",45.3672,5.998,51.8859,639.715,0.0008193
"2022-08-25 13:33:19",45.3672,5.998,51.8859,639.715,0.0008193
"2022-08-26 02:31:21",41.5132,5.998,59.9028,639.714,0.0008153
"2022-08-26 02:31:21",41.5132,5.998,59.9028,639.714,0.0008153
"2022-08-26 20:21:10",36.2162,5.9981,71.1209,639.712,0.0008102
"2022-08-26 21:58:25",35.7344,5.9981,72.1043,639.712,0.0008108
"2022-08-27 10:56:28",31.8811,5.9981,80.338,639.71,0.0008109
"2022-08-27 15:48:14",30.4363,5.9981,83.388,639.71,0.0008098
"2022-08-27 15:48:14",30.4363,5.9981,83.388,639.71,0.0008098
"2022-08-28 01:31:46",27.5454,5.9982,89.4648,639.709,0.0008097
"2022-08-28 01:31:46",27.5454,5.9982,89.4648,639.709,0.0008097
"2022-08-28 12:52:33",24.1741,5.9982,96.7301,639.707,0.00081
"2022-08-28 12:52:33",24.1741,5.9982,96.7301,639.707,0.00081
"2022-08-29 03:27:50",19.84,5.9982,105.9549,639.706,0.0008109
"2022-08-29 03:27:50",19.84,5.9982,105.9549,639.706,0.0008109
"2022-08-29 13:11:22",16.9498,5.9982,112.2633,639.705,0.0008123
"2022-08-29 21:17:39",14.5422,5.9982,117.1878,639.7,0.0008136
"2022-08-30 03:46:40",12.616,5.9982,121.2398,639.705,0.0008166
"2022-08-30 07:01:10",11.6523,5.9982,123.3988,639.704,0.0008183
"2022-08-30 07:01:10",11.6523,5.9982,123.3988,639.704,0.0008183
"2022-08-30 18:21:57",8.2812,5.9981,130.4308,639.703,0.0008212
"2022-08-30 18:21:57",8.2812,5.9981,130.4308,639.703,0.0008212
